id, varRNN, varRL
A3BBR5O4W6XHBV, -122.26935388477199, -115.4433778331694
A3BOU4ZZPTFC82, -123.10734961315133, -149.92455874808468
A3C8JI69WPTKWH, -134.33409388329753, -178.78276062337548
A3CI9V0ENNLUAT, -128.3445882038056, -144.04092189424838
A3CWEN6Y21V7TL, -136.61840729244315, -191.85549395276263
A3DDYGSM8CLJW, -145.40205089654432, -136.8976182273854
A3FJ3XMXO8UAJ0, -130.71460400429203, -224.788056905306
A3G73IWKEPXRUW, -113.98322663785052, -111.36039154518578
A3GHYD28ZZ3IEN, -127.98616139851723, -111.15469309077992
A3GMRPF5MCQVGV, -143.87693519395648, -161.1886807193687
A3GP8FXH7J96UK, -111.58053782502603, -127.32767767550541
A3GRGGYSMH5PNI, -135.33244697808618, -112.03367288330884
A3GWRDHAURRNK6, -141.14410880733027, -263.41738904724997
A3H5L5LX61DGY2, -144.60706769693152, -127.75668835265814
A3HSONMX6LNZR4, -142.16891153507876, -228.12488885956887
A3I2PT6W0FP7BR, -130.26898759937038, -143.71335157755644
A3I5P7QF8N9LPW, -158.06564916853475, -156.9231402773101
A3IIA92PUAI331, -115.96477965422535, -116.52693271135028
A3IU2E7QCWYEZI, -120.9421231698056, -182.574347688595
A3J2JEHSHC6T5R, -121.23662598209454, -114.37549945721452
A3JAU7FJ0JJ1IU, -132.0626085470924, -161.18053452745704
A3JCWV0B4T0LW9, -133.39025606689825, -238.38440490604583
A3JPWEQUCQNQDB, -116.48352818922639, -113.72704873675289
A3JWQDS7KDKLQM, -144.79928238867683, -198.36726955263407
A3K5YBCBVBM3RY, -143.02372392908384, -159.7189486674725
A3KWYUV3VSNIZA, -152.48109383440334, -285.49160642069154
A3L8LSM7V7KX3T, -148.6662136558632, -218.93433489067118
A3MTNLK7KQ89WE, -135.4272736851717, -111.0062205835436
A3N8N9OZZ3JNW1, -140.48120328122218, -142.33741436431043
A3NQK6VK36A4GA, -121.885804435751, -122.48196950106818
A3O8K08MXAW5C6, -148.92726963996648, -223.45082756903892
A3O9YVUSD9YYJE, -138.24955685709614, -116.53690507491599
A3PJLANVHZPRVO, -149.62692890370926, -179.40721293899793
A3PTOOTI7ESD5W, -112.57692744251841, -111.22096127621042
A3QIG18VHBXBSZ, -119.00288142919807, -134.43250479198556
A3QQ2JW1N0Z49X, -114.95281477000087, -179.4135446616777
A3R1X7QCXV61JJ, -109.70641807273033, -107.45732970758866
A3R5P4URN7QKU8, -144.14461481972106, -111.17490025816606
A3SOJ9C6L2U7AQ, -118.43308495826204, -205.83996994478025
A3V5O8N34LPUSG, -149.0215899745801, -160.61332978298702
A3VO1VCYS30YGW, -131.73724586314034, -111.1446860737214
A5BCSSPC180AG, -110.41107093094139, -129.2102171709726
A5E2P5F1AXYZ1, -122.95844973631473, -139.19676526652538
A5ZNFLOZ9UVUO, -148.09461932872992, -137.33834244621468
A6AU0NC2XUGW, -131.93981261830888, -114.44927210608738
A6QR4K322HT3T, -152.77263583917804, -177.08446734026631
A7PEDAB3ALEYA, -114.22704675637091, -116.69752426177028
A827A0PSD3R10, -139.62202017912196, -118.74207082976926
