id, varRNN, varRL
AS56NGGEVTZIX, -136.07893129591537, -131.3501325875965
ASE79VYZNLPVD, -144.5273779641966, -203.883625489148
ATJVY9O4CY5EX, -149.9068587625689, -218.95512840089572
AUS42DYFLEAXL, -143.235877994328, -144.7735555222957
AUS6Y1VBX9YLO, -138.3851838092556, -183.54463952437263
AVASQBFN6J692, -122.54573141572432, -108.12368252601301
AVUU1N5A6CH3K, -137.22452876778968, -158.9335788072263
AWYJAKECMVVUX, -151.85690433614099, -128.91226673118334
AX1U5YVHOTUEG, -138.97424172311798, -108.14314767271665
AXD66TU2VX36C, -163.75340647552218, -110.83189485153642
AYEK5GQEE3STW, -139.61697637122592, -135.32400966508575
AYIFHDQSXQJ6B, -157.87489363397404, -126.56861961837255
AZ9VGP5R8E9QB, -128.48088388413166, -110.13509465868188
AZHXFE6BIUJNV, -124.45868289452626, -115.26763805726054
AZQX1CULIBR8W, -142.65706799292113, -125.1265785122459
