id, varRNN, varRL
AAW3ZDECLGIMV, -115.71314390034524, -138.8951412165929
AB8PO6YYQK3YH, -129.89409013589147, -142.36220590303546
AB9UVOKF0TQXB, -119.04684250625154, -111.51237685399013
ACBZKZ1EUIO13, -120.15678763251572, -107.01796439232737
ADU7XJYUJLGNA, -129.5260685434059, -168.44368779165816
AET7NEH3VZ0V9, -128.00208861775917, -124.13628949245411
AEUTD1DUJTF2I, -121.67234665401162, -107.50717094311374
AF1R0RDMKDNJX, -123.24362639588905, -311.67153415845587
AFE1GH96UN330, -662.7734390328634, -112.57172841065825
AH4KZU52G2WCN, -113.48014230387851, -148.89422498006812
AHEV3HZNQPO5S, -126.06022035568117, -148.959280442717
AHIEURVG73I4V, -133.30175944430178, -111.1081465973541
AIS4X2NYY3V1T, -120.38641578954436, -141.56300543592442
AJ5P0SBP4GFY1, -125.19582109492639, -114.12764654686224
AJE5OG666CBAC, -121.88141297903702, -109.4995242135482
AJTLLYV8O5FQU, -115.6480247796881, -117.88040608546244
AKJAMVEVMQPHS, -115.35819993585767, -139.72968655470686
AKKRC4KZTELS, -120.99342263811002, -105.37170911781942
AKMOBFEEKW378, -128.79748453725034, -129.27329468537184
AKMQH2MGTUWO9, -94.1166785631831, -108.72834684997244
AKQAI78JTXXC9, -110.77917841542029, -144.59972311134538
AL9EM0WI8GA3P, -141.99843763576177, -111.60706279340758
ALDQRWYZ8KQ9A, -115.7499492560874, -327.2225615259159
ALRRK4B0VPPQ2, -107.99920540929931, -187.74978809719295
AMZW35GXJEF7U, -116.91251441751083, -111.65569043294617
ANO8YBLKJIO1E, -131.33464163981145, -104.22770578843132
APHLO6ZGGX63T, -107.29035570671081, -110.75889679308344
APP89UTQL2CHZ, -133.16223416566507, -110.50736923554099
APW4V8CE0TX6O, -120.42684509972524, -139.94277716529064
AQM8U9T3H4P68, -128.7984751627157, -106.86137529933646
ARDYDFF4T0YYT, -736.0496241957939, -98.38508391504323
AS1KP4SMNONQC, -138.9561757472341, -119.95808830412734
AS56NGGEVTZIX, -116.25346370724314, -131.3501325875965
AS70QWROQLXKE, -120.31536088074152, -106.63110110275153
ASC6X59B0MBBD, -138.85936966755963, -108.979509691854
ATJVY9O4CY5EX, -134.48398092107, -218.95512840089572
AUFMG49X8NO0N, -125.64447642653505, -111.64992038434254
AUS6Y1VBX9YLO, -124.56180432704794, -183.54463952437263
AV8GCOTWEB6MP, -120.31389004335728, -106.99937950687139
AVASQBFN6J692, -111.19587547205353, -108.12368252601301
AWP6CD7XCNSSU, -70.58559783018855, -109.77186470338955
AWYJAKECMVVUX, -133.07716139032564, -128.91226673118334
AXD66TU2VX36C, -145.62307387841173, -110.83189485153642
AYEK5GQEE3STW, -125.45761509973931, -135.32400966508575
AZ9VGP5R8E9QB, -122.46747589173533, -110.13509465868188
AZHXFE6BIUJNV, -114.84278431415775, -115.26763805726054
